<mention> <total_count> <total_unique_doc_count>
Princess Elizabeth s	20	19
Princess Elizabeth of York	21	19
Princess Elizabeth of England	3	3
Princess Elizabeth now Queen Elizabeth II	9	9
Princess Elizabeth later Queen Elizabeth II	16	16
Princess Elizabeth Duchess of Edinburgh	14	14
Princess Elizabeth (today HM Queen Elizabeth II)	1	1
Princess Elizabeth (now Queen Elizabeth II)	3	3
Princess Elizabeth (later Queen Elizabeth II)	1	1
Princess Elizabeth	1133	903
Princess (later Queen) Elizabeth	2	2
Prince. Alter Ego	1	1
Prince the Revolution	6	6
Prince s	4713	3222
Prince musician	251	160
Prince and the Revolution	45	25
Prince and The Revolution	54	49
Prince The Revolution	9	9
Prince Rogers Nelson	13	12
Prince Rogers	20	15
Prince Nelson	5	5
Prince Musician	2	2
Prince Fans United	3	2
Prince Artist	2	2
Prince And The Revolution	1	1
Prince Alter Ego	1	1
Prince (singer)	1	1
Prince (musician)	19	19
Prince (artist)	1	1
Prince & The Revolution	5	5
Prime movers	13	8
Prime Movers	107	55
Primary teaching	4	4
Primary schools	1937	1880
Primary school education	13	13
Primary school	1367	1216
Primary process	3	3
Primary polls	1	1
Primary or elementary education	1	1
Primary or Elementary education	1	1
Primary music schools	1	1
Primary health Care	2	2
Primary grades	24	23
Primary elementary	4	4
Primary elections	255	244
Primary election	402	362
Primary education division	1	1
Primary education	364	322
Primary department	3	3
Primary contests	3	3
Primary care	161	128
Primary campaign	27	25
Primary Section	107	62
Primary Schools	687	613
Primary School Education	24	21
Primary School	30983	13675
Primary Process	1	1
Primary Level Education	3	1
Primary Level	25	22
Primary Grades	59	56
Primary Elementary	42	36
Primary Elections	35	35
Primary Election Day	1	1
Primary Election	249	203
Primary Education	476	401
Primary Department	29	26
Primary Care Medicine	5	5
Primary Care	914	647
Primary Campaign	4	4
Press reports	226	220
Press articles	41	41
Press Articles	84	84
President of the Walt Disney Company	1	1
President of the United States Barack Obama	1	1
President of the United States	10782	9307
President Obama’s	5	5
President Obama's	16	16
President Obama s	659	609
President Obama	3494	2565
President Barak Obama	1	1
President Barack Obama’s	2	2
President Barack Obama's	11	9
President Barack Obama s	593	582
President Barack Obama	5393	4880
President Barack Hussein Obama II	1	1
President Barack Hussein Obama	2	2
President Barack H Obama	33	33
President Barack	5439	4921
Pres Obama	7	5
Prequel trilogy Star Wars	1	1
Prequel trilogy	9	9
Prequel films	26	26
Prequel Trilogy Star Wars	1	1
Prequel Trilogy	20	16
Premiership s	74	71
Premiership rugby	78	71
Premiership football	31	31
Premiership Rugby	156	103
Premiership One	7	6
Premiership Football	15	12
Premierleague com	1	1
Premiere league	5	5
Premiere League	102	91
PremierLeague com	1	1
Premier of Western Australia	444	383
Premier of Quebec	453	362
Premier league	287	256
Premier Rugby Ltd.	1	1
Premier League’s	1	1
Premier League's	4	4
Premier League trophy	28	27
Premier League top scorers	67	65
Premier League title	590	516
Premier League s	266	245
Premier League game	221	212
Premier League football	217	202
Premier League clubs	1	1
Premier League club	1	1
Premier League U21	3	3
Premier League Top scorers	10	10
Premier League Top Scorer	33	32
Premier League Team	59	56
Premier League Rugby	2	2
Premier League Goal of the Season	1	1
Premier League Football	113	96
Premier League Darts	116	86
Premier League	70034	35790
Premier Division	13410	6772
Prem League	2	2
Prelude to Vietnam	1	1
Pre-recorded lead vocals	2	2
Pre-History of Metal	1	1
Pre Production	134	110
Popular rock	7	6
Popular musicians	14	14
Popular Musicians	6	6
Popular Government	1	1
Pop tunes	3	3
Pop trio	6	6
Pop superstar	3	3
Pop star	60	58
Pop sound	17	16
Pop songs	107	102
Pop song	83	83
Pop singers	35	35
Pop singer	249	229
Pop s	499	396
Pop rock singer	9	9
Pop rock Singer	1	1
Pop rock	594	572
Pop records	53	51
Pop record	335	332
Pop oriented	10	10
Pop musicians	8	8
Pop musician	14	14
Pop musical genre	1	1
Pop music singer	5	5
Pop music genre	3	3
Pop music festivals	52	52
Pop music chart	2	2
Pop music Singer	1	1
Pop music	1534	1490
Pop like	3	3
Pop hits	35	35
Pop groups	21	18
Pop group	120	116
Pop genre	16	16
Pop festivals	4	3
Pop festival	11	11
Pop duo	30	30
Pop diva	2	2
Pop crossover songs	1	1
Pop based	3	3
Pop bands	4	4
Pop artist	96	94
Pop album	133	110
Pop Tunes	3	2
Pop Trio	3	2
Pop Top 40	49	44
Pop Superstar	100	52
Pop Sound	5	5
Pop Song	465	346
Pop Singers	28	21
Pop Singer	91	75
Pop S	2	2
Pop Rock singer	5	5
Pop Records	510	360
Pop Record	11	10
Pop Radio	55	46
Pop ROCK	1	1
Pop Musicians	2	2
Pop Musician	7	6
Pop Music genre	1	1
Pop Music chart	2	2
Pop Music Festival	52	48
Pop Music Chart	6	6
Pop Music	726	601
Pop Like	6	5
Pop Groups	2	2
Pop Festival	659	467
Pop Duo	101	87
Pop CHR	2	2
Pop Artist	278	205
PoP s	7	7
Playing golf	4	4
Played football	12	11
Played Football	5	5
PlayStation video game consoles	2	2
PlayStation series	13	11
PlayStation gaming console	3	3
PlayStation games	3	2
PlayStation family	7	7
PlayStation consoles	60	60
PlayStation brand of consoles	1	1
PlayStation brand	41	39
PlayStation Series	1	1
Play Station	27	18
Pitch & putt	3	3
Photography techniques	3	3
Photography technique	3	3
Photography exhibitions	33	33
Photography business	4	4
Photography as an Art Form	1	1
Photography History of	5	5
Photography Exhibitions	14	14
Photography Digital Arts	2	2
Photography Club	3	3
Photography Business	9	8
Photography & Digital Arts	1	1
Photographic techniques	127	127
Photographic technique	2	2
Photographic processes	65	65
Photographic process	2	2
Photographic interests	1	1
Photographic equipment	5	5
Photographic Techniques	1	1
Photographic Technique	1	1
Photographic Services	10	9
Photographic Processes	18	14
Photographic Process	9	8
Photographic Model	1	1
Photographic Medium	1	1
Photographic Literature	3	2
Photographic Equipment	1	1
Photographic Art	96	83
Photo s	26	26
Photo model	3	2
Photo Picture	4	3
Pet photography	1	1
Persian region	1	1
Persian people	127	123
Persian king	284	243
Persian history	80	77
Persian born	31	31
Persian Empire	1178	1024
Persian Emperor	27	27
Persian Central Asia	1	1
Persian Army	12	11
Persia s	140	124
Persia proper	14	13
Persia Qajar dynasty	1	1
Persia Iran	47	43
Persia (Qajar dynasty)	75	73
Persia (Iran)	11	11
Permanent assistant coach	1	1
People's Liberation War	12	12
People's Democratic Republic of Korea (North Korea)	1	1
People's Democratic Republic of Korea	2	2
People s Liberation War	67	66
People s Democratic Republic of Korea	2	2
Penicillin allergy	1	1
Penicillin G	6	5
Penhexal VK	1	1
Pedagogy of Primary education	1	1
Passing the ball	3	3
Passing The ball	2	2
Passing (American Football)	1	1
Passenger transport	47	44
Passenger trains	744	671
Passenger train	145	133
Passenger traffic	284	269
Passenger services	1132	1063
Passenger service	564	538
Passenger rail	788	563
Passenger engines	3	3
Passenger Trains	49	42
Passenger Train	140	111
Passenger Services	66	56
Passenger Service	103	92
Passenger Railroad	73	72
Passenger Rail	154	135
Passenger Express	4	4
Party s primaries	80	68
Party primary	356	313
Party primaries	82	69
Party Primary	76	61
Party Primaries	5	5
Parodies of Wikipedia	1	1
Pakistani international cricketer	9	9
Paisley Park	315	183
PRODUCTION TEAM	2	2
PRODUCTION MUSIC	1	1
PRODUCTION GROUP	1	1
PRIME MOVER	2	2
PRIMARY ELECTION	1	1
PREMIER LEAGUE	9	7
POPULAR MUSIC	1	1
POP star	2	2
POP song	4	4
POP s	15	14
POP record	1	1
POP music	7	6
POP group	3	3
POP genre	1	1
POP based	2	2
POP artists	3	3
POP artist	1	1
POP TRIO	1	1
POP Star	2	2
POP Sound	8	6
POP SUPERSTAR	1	1
POP S	2	2
POP Rock	2	2
POP Records	2	2
POP Radio	4	4
POP RECORD	2	1
POP Music Festival	2	2
POP Music	11	6
POP MUSIC FESTIVAL	1	1
POP MUSIC	10	10
POP Hits	1	1
POP Festival	5	5
POP FESTIVAL	1	1
POP DIVA	7	6
POP Artists	1	1
POP ARTIST	3	2
POP ALBUM	2	2
PERSIA Iran	1	1
Overall Album	1	1
Outer Rim	6	4
Outdoor soccer	2	2
Outdoor Soccer	14	11
Outbreak of war	56	56
Other sugars	3	3
Other International Matches	1	1
Orkney Single Malts	1	1
Original trilogy Star Wars	2	2
Original trilogy	17	17
Original producer	14	11
Original Trilogy Star Wars	2	2
Original Trilogy	56	43
Original Star Wars trilogy	2	2
Original Star Wars Trilogy	1	1
Original Films	15	15
Organisation européenne pour la recherche nucléaire (CERN)	1	1
Organisation européenne pour la recherche nucléaire	4	4
Organisation Européenne pour la Recherche Nucléaire	3	3
Orchestral Pop	5	3
Orchard apple	2	1
Open primary election	1	1
Open primary	15	14
Open Primary	16	10
Open Primaries	5	5
Online encyclopedias	2	2
Olympics games	80	77
Olympics Games	321	301
Olympic trials	707	629
Olympic teams	209	203
Olympic team	3535	3094
Olympic swimming team	30	30
Olympic style	146	136
Olympic sports	350	305
Olympic sport	502	465
Olympic sized	346	330
Olympic site	43	41
Olympic silver	13532	11490
Olympic participant	27	27
Olympic org	68	68
Olympic movement	210	186
Olympic medals	1214	1031
Olympic medalists	18	17
Olympic medalist	1576	1436
Olympic medal	1963	1746
Olympic like	1	1
Olympic level	226	219
Olympic history	557	498
Olympic gold medals	471	429
Olympic gold medalist	1758	1537
Olympic gold medal winning	139	131
Olympic gold medal	1808	1586
Olympic games	1930	1656
Olympic football games	1	1
Olympic events	303	272
Olympic event	7	7
Olympic cycles	5	5
Olympic competition	470	438
Olympic champions	506	480
Olympic champion	3712	3320
Olympic bronze medalist	645	523
Olympic bronze medal	428	409
Olympic athletes	12700	12463
Olympic athlete	1143	1067
Olympic Volleyball	57	51
Olympic Teams	60	50
Olympic Team	1579	1343
Olympic Silver Medal	54	53
Olympic Movement	185	132
Olympic History	44	36
Olympic Gold-Medalist	1	1
Olympic Gold Medalist	361	309
Olympic Gold Medal	296	264
Olympic Games.	1	1
Olympic Games record	2	2
Olympic Games of Modern Times	1	1
Olympic Games Opening Ceremony in Sydney	1	1
Olympic Games	28387	21349
Olympic Game	42	36
Olympic Festivals	12	11
Olympic Festival	769	531
Olympic Committee	12073	8880
Olympic Champion	718	632
Olympic Athlete	92	87
Olympian gold	11	11
Olympian games	2	2
Olimpic Games	2	2
Older Queen Elizabeth II	1	1
Official photography	5	5
Official Facebook	1	1
Obama s	3849	2716
Obama presidency	29	29
Obama administration	1534	1322
Obama White House	49	48
Obama II	5	5
Obama Barack	14	14
Obama Administration	586	515
OLYMPIC GAMES	27	23
O Bama	5	3
Nude models	1	1
Nude modeling	2	1
Novels by Richard Bachman	5	5
Novel Literature	2	2
Northwest Iran	7	7
Northern India	538	485
Northern Democratic	9	7
Northern Democrat	8	8
North of the border	7	7
North of the Border	30	27
North of Great Britain	2	2
North korea	3	3
North Scotland	78	67
North Persia	15	13
North Korrea	1	1
North Korea’s	1	1
North Koreans	812	440
North Korean people	51	43
North Korean owned	2	2
North Korean invasion of South Korea	15	15
North Korean invasion of 1950	2	2
North Korean invasion	60	54
North Korean forces invaded South Korea	5	5
North Korean forces	267	132
North Korean attack on South Korea	1	1
North Korean People	96	66
North Korean Communist forces	1	1
North Korean	7583	3267
North Korea's offensive	1	1
North Korea's	4	4
North Korea s	963	667
North Korea invaded South Korea	33	33
North Korea (Democratic People's Republic of Korea)	10	10
North Korea	18515	7878
North India	1638	1342
North Great Britain	1	1
Nonpartisan Primary	1	1
Non smoker	4	3
Non democratic	1	1
Nikolai Tesla	1	1
Nikola Tesla s	47	39
Nikola Tesla	879	604
Nikola TESLA	1	1
Nicola Tesla	10	10
Newspaper publishing	18	18
Newspaper journalism	5	5
Newspaper industry	7	7
Newspaper articles	143	141
Newspaper Reading	6	5
Newspaper Publishing	24	20
Newspaper Office	13	12
Newspaper Journalism	18	17
Newspaper Industry	22	19
Newspaper Articles	44	43
Newspaper (''Spartan Spotlight'')	1	1
News paper	62	58
News Sheet	10	10
News Paper	102	87
New war	3	3
New businesses	37	37
New York Senator Hillary Clinton	18	17
New York Congressman	2	2
New Pop	82	57
New Jersey Representative	7	7
New Businesses	9	9
Navy NCIS. Naval Criminal Investigative Service	15	14
Navy NCIS	26	23
Navy CIS	5	5
Natural horror	134	134
National newspaper	33	32
National daily newspapers	5	5
National Song Contest	44	32
National Revival	371	317
National Newspaper	313	256
National House of Representatives	9	9
National Democratic Party	1033	827
National Democratic Convention	44	36
National Collegiate Athletics Association	123	121
National Collegiate Athletic association	1	1
National Collegiate Athletic Association’s	1	1
National Collegiate Athletic Association(NCAA)	1	1
National Collegiate Athletic Association's	1	1
National Collegiate Athletic Association s	300	296
National Collegiate Athletic Association NCAA s	23	23
National Collegiate Athletic Association NCAA	1637	1618
National Collegiate Athletic Association (NCAA)'s	1	1
National Collegiate Athletic Association (NCAA)	13	13
National Collegiate Athletic Association	3400	3228
National Collegiate	4569	4088
National College Athletic Association	1	1
National Championship	9962	6846
National Association of Collegiate Women's Administrators	1	1
Natasha’s illness	1	1
Naomi King	27	18
NU metal	1	1
NORTH KOREA	2	2
NICOLA TESLA	1	1
NFL Football	166	135
NCIS. Naval Criminal Investigative Service.	1	1
NCIS. Naval Criminal Investigative Service	15	15
NCIS show	2	2
NCIS The show	1	1
NCIS TV series	4	4
NCIS TV Series	5	5
NCIS TV	36	35
NCIS Naval Criminal Investigative Service	21	19
NCIS Enquêtes spéciales	1	1
NCIS (TV series)	21	21
NCIS (TV Series)	3	3
NCAA sports	66	62
NCAA s	1089	1012
NCAA rule book	1	1
NCAA regulations	72	70
NCAA probation	61	54
NCAA prior	6	6
NCAA org	8	8
NCAA men's basketball	3	3
NCAA men s basketball	186	180
NCAA leagues	1	1
NCAA history	689	614
NCAA football playoffs	1	1
NCAA football	410	371
NCAA eligibility	181	178
NCAA compliant	2	2
NCAA college basketball	111	110
NCAA champion	406	378
NCAA brackets	1	1
NCAA bracket	8	8
NCAA basketball tournament	210	205
NCAA basketball history	18	18
NCAA basketball	385	367
NCAA Wrestling	43	38
NCAA Tournaments	361	326
NCAA Regionals	119	107
NCAA Outdoor Championship	34	32
NCAA Men's Division I Championship	1	1
NCAA Men's Division	1	1
NCAA Men's Div I Diving Championships	1	1
NCAA Men s basketball	7	6
NCAA Men s Division	4475	3291
NCAA Men s Basketball	312	289
NCAA Hockey	37	35
NCAA History	21	20
NCAA HISTORY	1	1
NCAA Foundation	6	6
NCAA Eligibility Center	9	9
NCAA Eligibility	9	9
NCAA Division III	1876	1385
NCAA Division II	3675	2436
NCAA Division I-A	36	35
NCAA Division I ice hockey	59	58
NCAA Division I A	2641	2606
NCAA Division I	23104	18269
NCAA Division 1	319	290
NCAA College Basketball	2	1
NCAA Championships	629	521
NCAA Championship	862	775
NCAA Champions	51	50
NCAA Bracket	1	1
NCAA Basketball Committee	2	2
NCAA Basketball	369	322
NATIONAL COLLEGIATE ATHLETIC ASSOCIATION	2	2
NATIONAL COLLEGIATE	2	2
N. Korea	1	1
N Koreans	3	3
N Korean	13	13
N Korea	38	35
N C I S	16	10
N C A A	20	15
Musical production	21	21
Musical producer	6	6
Musical Production	105	79
Musical Producer	18	13
Music singer	38	38
Music production	247	240
Music producing	11	11
Music producers	15	14
Music producer	150	135
Music Singer	45	39
Music Production	483	399
Music Producing	2	2
Music Producers	104	86
Music Producer Recording Engineer	2	2
Music Producer	325	271
Mumbai film industry	9	8
Mumbai Film Industry	1	1
Mrs Queen	6	6
Mrs Clinton	51	46
Mr. Tesla	1	1
Mr. Obama	2	2
Mr Trump	34	32
Mr Tesla	1	1
Mr Obama	42	36
Mr Donald Trump	4	4
Motor control	69	61
Motor Control	37	32
Mother Monster	3	3
Morning Paper	24	18
Morning Newspaper	5	5
Montana Primary	2	2
Modernist novel	4	4
Modern pop	9	9
Modern football	3	3
Modern democracy	2	2
Modern Rock song	1	1
Modern Rock Song	17	13
Modern Pop	28	21
Modern Olympics	4	3
Modern Olympic Games	8	8
Modern Novel	16	16
Modern Democracy	33	28
Modern Democracies	7	6
Modelling career	87	87
Modelling Career	8	8
Modeling competition	3	3
Modeling career	191	191
Modeling Competition	6	6
Modeling Career	6	5
Model fashion	1	1
Model Fashion	3	3
Model (profession)	1	1
Model (person)	1	1
Model (people)	2	1
Mobile Wikipedia	2	2
Mit edu	3	3
Milutin Tesla	2	2
Military service in Iran	1	1
Middle east	105	100
Microsoft Skype	3	3
Michigan s football	31	30
Meopham Cricket Club	1	1
Men’s Soccer	1	1
Men’s Golf	1	1
Men's college basketball	1	1
Men's basketball	9	9
Men's and women's Basketball	1	1
Men's and Women's Soccer	1	1
Men's Golf	1	1
Men's Football Tournament	8	8
Men's Basketball	22	21
Men's & Women's Basketball	1	1
Men s golf Women s golf	3	3
Men s golf	63	57
Men s college basketball	9	8
Men s basketball	355	336
Men s and women s basketball	13	13
Men s and Women s basketball	18	16
Men s and Women s Basketball	80	76
Men s Women s Basketball	23	22
Men s Premier league	1	1
Men s Premier League	22	20
Men s Golf women s golf	1	1
Men s Golf Women s Golf	4	4
Men s Golf	175	149
Men s Football Tournament	2	2
Men s Football	295	143
Men s College Basketball	24	22
Men s Basketball	5018	3058
Members of Congress	505	447
Member of the US House of Representatives	1	1
Member of the US House of Representative	1	1
Member of The United States House of Representatives	1	1
Member of Congress	169	155
Melbourne Rules	9	8
Melbourne Olympics	142	127
Medieval Renaissance	67	65
Massachusetts institute of technology	2	2
Massachusetts Intitute of Technology	1	1
Massachusetts Institute of technology	3	3
Massachusetts Institute of Technology's	1	1
Massachusetts Institute of Technology s	123	122
Massachusetts Institute of Technology Press	9	9
Massachusetts Institute of Technology News	1	1
Massachusetts Institute of Technology MIT	740	717
Massachusetts Institute of Technology Cambridge	103	94
Massachusetts Institute of Technology (MIT)	45	45
Massachusetts Institute of Technology	9261	6570
Massachusetts Institute Technology	4	3
Massachusetts Institute Of Technology	2	2
Maryland Democratic Party	38	28
Mary MacLeod Trump	3	3
Marvel s	1950	1345
Marvel feature film	1	1
Marvel company group	1	1
Marvel Publishing Group	1	1
Marvel Interactive	5	3
Marvel Games	2	1
Marvel Entertainment group	1	1
